# date, vza, vaa, sza, saa, sat_flag, lat, lon, b1, b2, b3, b4, b5, b6, b7, b8a, b8b, b9, b10, b11, b12
2017/06/07 09:50,3.76458358393,238.679232557,21.8363665418,142.460435019,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.973824262619,-99999,-99999,-99999,0.974587738514,-99999,-99999,-99999,-99999,-99999
2017/07/07 09:50,3.73031274675,237.885266979,22.7733404238,139.617969737,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.288937866688,-99999,-99999,-99999,0.409285485744,-99999,-99999,-99999,-99999,-99999
2017/07/12 09:50,3.80819431527,239.920895057,23.3919024603,140.112594135,S2B,41.3754825827,15.4868690622,-99999,-99999,-99999,0.117207974195,-99999,-99999,-99999,0.154276907444,-99999,-99999,-99999,-99999,-99999
2017/07/27 09:50,3.77687817914,239.542260381,25.9099437678,143.049639355,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.179142951965,-99999,-99999,-99999,0.23869240284,-99999,-99999,-99999,-99999,-99999
2017/08/01 09:50,3.79551328812,239.677452189,26.955695484,144.399242532,S2B,41.3754825827,15.4868690622,-99999,-99999,-99999,0.175279855728,-99999,-99999,-99999,0.22747631371,-99999,-99999,-99999,-99999,-99999
2017/08/06 09:50,3.80083117248,240.498828297,28.0868315399,145.921325721,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.170181170106,-99999,-99999,-99999,0.223870828748,-99999,-99999,-99999,-99999,-99999
2017/08/11 09:50,3.79657070366,239.769175511,29.3178863123,147.501851167,S2B,41.3754825827,15.4868690622,-99999,-99999,-99999,0.172472178936,-99999,-99999,-99999,0.228014826775,-99999,-99999,-99999,-99999,-99999
2017/08/16 09:50,3.79866969123,240.699841667,30.6252891832,149.195154982,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.173662468791,-99999,-99999,-99999,0.229223370552,-99999,-99999,-99999,-99999,-99999
2017/08/21 09:50,3.80602343131,239.909401131,32.028057097,150.864804886,S2B,41.3754825827,15.4868690622,-99999,-99999,-99999,0.188124150038,-99999,-99999,-99999,0.236293539405,-99999,-99999,-99999,-99999,-99999
2017/08/26 09:50,3.77212028859,237.223966538,33.4946123202,152.602464442,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.169888302684,-99999,-99999,-99999,0.222682803869,-99999,-99999,-99999,-99999,-99999
2017/08/31 09:50,3.80762356377,239.649194529,35.0455989833,154.255189716,S2B,41.3754825827,15.4868690622,-99999,-99999,-99999,0.155443102121,-99999,-99999,-99999,0.204792544246,-99999,-99999,-99999,-99999,-99999
2017/09/05 09:50,3.85766131393,239.572560511,36.6453718635,155.942322741,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.157882302999,-99999,-99999,-99999,0.201839983463,-99999,-99999,-99999,-99999,-99999
2017/09/15 09:50,3.7944193986,240.404354068,40.022714498,159.042299174,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.172690540552,-99999,-99999,-99999,0.224368870258,-99999,-99999,-99999,-99999,-99999
2017/10/05 09:50,3.76268419023,239.325828925,47.155726228,164.118303568,S2A,41.3754825827,15.4868690622,-99999,-99999,-99999,0.198675468564,-99999,-99999,-99999,0.258270680904,-99999,-99999,-99999,-99999,-99999
2017/10/10 09:50,3.66526396961,235.042618429,48.9619249227,165.031952184,S2B,41.3754825827,15.4868690622,-99999,-99999,-99999,0.345794856548,-99999,-99999,-99999,0.390311032534,-99999,-99999,-99999,-99999,-99999
